window,species_i,species_j,strength
1,Enterobacteriaceae,Lactobacillaceae,-3.8891311323492936e-5
1,Lactobacillaceae,Lactobacillaceae,-0.09093902652117855
1,Paenibacillaceae,Lactobacillaceae,0.024671147260947705
1,C1,Paenibacillaceae,-0.0064540064314201236
1,C2,Paenibacillaceae,0.0033111698923047514
1,C3,Paenibacillaceae,-0.015483364689204256
1,C4,Paenibacillaceae,0.01360749370989021
1,C5,Paenibacillaceae,0.028981782045592965
1,C6,Paenibacillaceae,-0.003534453548845926
1,C7,Paenibacillaceae,3.3482442715437226e-4
1,Enterobacteriaceae,Paenibacillaceae,9.290529323523441e-6
1,Lactobacillaceae,Paenibacillaceae,0.021723918885638776
1,Paenibacillaceae,Paenibacillaceae,-0.005893553322650318
2,C1,C1,-0.0257237430169479
2,C2,C1,0.009087606967030142
2,C3,C1,-0.04904617680223578
2,C4,C1,0.03344882697503635
2,C5,C1,0.0683924846582595
2,C6,C1,-0.011483619175998579
2,C7,C1,0.004106496211623805
2,Enterobacteriaceae,C1,1.6365214154504497e-4
2,Lactobacillaceae,C1,0.05144196573711205
2,Paenibacillaceae,C1,-0.036312411873685974
2,C1,C2,-0.010316872576745345
2,C2,C2,0.0016186001649033754
2,C3,C2,-0.013442757660539243
2,C4,C2,0.00323241027376336
2,C5,C2,0.004348950092547265
2,C6,C2,-0.0033225132972942327
2,C7,C2,0.0030019579865040633
2,Enterobacteriaceae,C2,3.181484623337749e-5
2,Lactobacillaceae,C2,0.012373492805509149
2,Paenibacillaceae,C2,-0.007693758963150529
2,C1,C3,0.057373861847900984
2,C2,C3,-0.010070793592862191
2,C3,C3,0.07801231914780853
2,C4,C3,-0.02322197276916483
2,C5,C3,-0.03607227251945373
2,C6,C3,0.019153460599538638
2,C7,C3,-0.016002142494039185
2,Enterobacteriaceae,C3,-1.8471812787578397e-4
2,Lactobacillaceae,C3,-0.07597301843161235
2,Paenibacillaceae,C3,0.04550147823840271
2,C1,C4,-0.018083471383767143
2,C2,C4,9.807405989676627e-5
2,C3,C4,-0.015173742670560226
2,C4,C4,-0.007979061721841528
2,C5,C4,-0.023301815324665603
2,C6,C4,-0.004089927329557581
2,C7,C4,0.007072084985313038
2,Enterobacteriaceae,C4,1.9464990944363355e-5
2,Lactobacillaceae,C4,0.007900487964256488
2,Paenibacillaceae,C4,-0.005051557134635776
2,C1,C5,-0.1070711655776735
2,C2,C5,0.01859133608107496
2,C3,C5,-0.14505261158648733
2,C4,C5,0.04267170096331542
2,C5,C5,0.06582108802662144
2,C6,C5,-0.035618275838245526
2,C7,C5,0.0299357484360149
2,Enterobacteriaceae,C5,3.6895538058786924e-4
2,Lactobacillaceae,C5,0.133260309478221
2,Paenibacillaceae,C5,-0.08672820513306732
2,C1,C6,0.020373129450287103
2,C2,C6,-0.0042541931784237505
2,C3,C6,0.029784185258060095
2,C4,C6,-0.011646324721329678
2,C5,C6,-0.02051625273741985
2,C6,C6,0.007230684198281608
2,C7,C6,-0.005230141363594044
2,Enterobacteriaceae,C6,-7.63124053024916e-5
2,Lactobacillaceae,C6,-0.02990832534825463
2,Paenibacillaceae,C6,0.018402310961523633
2,C1,C7,0.0017891975782587301
2,C2,C7,-5.729140333987911e-4
2,C3,C7,0.0032398157967333248
2,C4,C7,-0.0020700475919141455
2,C5,C7,-0.004176912416077137
2,C6,C7,7.615518285023963e-4
2,C7,C7,-3.1790506434725024e-4
2,Enterobacteriaceae,C7,-1.3586223062567639e-5
2,Lactobacillaceae,C7,-0.0024478687374738287
2,Paenibacillaceae,C7,0.002614021307537238
2,C1,Enterobacteriaceae,-2.0522615382180577e-4
2,C2,Enterobacteriaceae,2.542011123156549e-5
2,C3,Enterobacteriaceae,-2.466694927824742e-4
2,C4,Enterobacteriaceae,3.061572058162862e-5
2,C5,Enterobacteriaceae,1.017087169784989e-5
2,C6,Enterobacteriaceae,-6.180276343072101e-5
2,C7,Enterobacteriaceae,6.418102984467326e-5
2,Enterobacteriaceae,Enterobacteriaceae,4.625899024154407e-7
2,Lactobacillaceae,Enterobacteriaceae,2.014519798876234e-4
2,Paenibacillaceae,Enterobacteriaceae,-1.1741980885566552e-4
2,C1,Lactobacillaceae,0.07804183946514241
2,C2,Lactobacillaceae,-0.025981540138398415
2,C3,Lactobacillaceae,0.14385426560757947
2,C4,Lactobacillaceae,-0.09325397340232282
2,C5,Lactobacillaceae,-0.1888425776570653
2,C6,Lactobacillaceae,0.03383159799293585
2,C7,Lactobacillaceae,-0.013563703990397023
2,Enterobacteriaceae,Lactobacillaceae,-4.22842483938876e-4
2,Lactobacillaceae,Lactobacillaceae,-0.16246653184780496
2,Paenibacillaceae,Lactobacillaceae,0.1002218361598921
2,C1,Paenibacillaceae,0.016025007852096304
2,C2,Paenibacillaceae,0.0013534816665600146
2,C3,Paenibacillaceae,0.00901922134456674
2,C4,Paenibacillaceae,0.014308919158751755
2,C5,Paenibacillaceae,0.037055729385039905
2,C6,Paenibacillaceae,0.0027121597407168047
2,C7,Paenibacillaceae,-0.0072301794364404435
2,Enterobacteriaceae,Paenibacillaceae,1.4406609625240577e-5
2,Lactobacillaceae,Paenibacillaceae,0.0018385178191382319
2,Paenibacillaceae,Paenibacillaceae,-0.0022022256946310566
3,C1,C1,0.152091235523098
3,C2,C1,0.03169587278001567
3,C3,C1,0.05328161025383335
3,C4,C1,0.13082435104842582
3,C5,C1,0.3370094183489436
3,C6,C1,0.014757185056784809
3,C7,C1,-0.06334724269491548
3,Enterobacteriaceae,C1,3.798312595384666e-4
3,Lactobacillaceae,C1,-0.09341764125017947
3,Paenibacillaceae,C1,-0.014862985495847941
3,C1,C2,-0.04753928786838105
3,C2,C2,-0.0014603925722462584
3,C3,C2,-0.03585125956913498
3,C4,C2,-0.024820557296090836
3,C5,C2,-0.06979952337523891
3,C6,C2,-0.009715824406830529
3,C7,C2,0.018879035761800386
3,Enterobacteriaceae,C2,-5.624269752855566e-5
3,Lactobacillaceae,C2,0.04327890669513449
3,Paenibacillaceae,C2,-0.008687613767925397
3,C1,C3,0.47028939844988393
3,C2,C3,0.035850051033408735
3,C3,C3,0.31094427761303955
3,C4,C3,0.2671784266537279
3,C5,C3,0.7366310062926705
3,C6,C3,0.08337703107670663
3,C7,C3,-0.18567221424535224
3,Enterobacteriaceae,C3,6.469930663752664e-4
3,Lactobacillaceae,C3,-0.4034197949048872
3,Paenibacillaceae,C3,0.06154606420454817
3,C1,C4,0.07135309202140223
3,C2,C4,0.016495410275349072
3,C3,C4,0.025549672090388786
3,C4,C4,0.04787618329800834
3,C5,C4,0.12678539711649928
3,C6,C4,0.006091234504073032
3,C7,C4,-0.026925220921793183
3,Enterobacteriaceae,C4,1.359062305010631e-4
3,Lactobacillaceae,C4,-0.05295807287570883
3,Paenibacillaceae,C4,-3.0616990543055753e-4
3,C1,C5,-0.053972536992633456
3,C2,C5,0.03902676594869637
3,C3,C5,-0.12957776575069638
3,C4,C5,0.03505583571237402
3,C5,C5,0.059368590672671875
3,C6,C5,-0.03550284771071697
3,C7,C5,0.019524741731579216
3,Enterobacteriaceae,C5,1.9608886537005277e-4
3,Lactobacillaceae,C5,0.10409029104213326
3,Paenibacillaceae,C5,-0.06493019002619116
3,C1,C6,0.15068102873978503
3,C2,C6,0.010497488542536073
3,C3,C6,0.1023095292163187
3,C4,C6,0.08202477639077271
3,C5,C6,0.22795081497227473
3,C6,C6,0.02732724476882025
3,C7,C6,-0.05907740047102508
3,Enterobacteriaceae,C6,1.943175118385804e-4
3,Lactobacillaceae,C6,-0.132061544110597
3,Paenibacillaceae,C6,0.02220000460148302
3,C1,C7,-0.10237439162353548
3,C2,C7,-0.014054589245287453
3,C3,C7,-0.05389595986760848
3,C4,C7,-0.06842099952692797
3,C5,C7,-0.18290113285901086
3,C6,C7,-0.014386342969496979
3,C7,C7,0.04080827551567367
3,Enterobacteriaceae,C7,-1.8223686884094684e-4
3,Lactobacillaceae,C7,0.07882043402912921
3,Paenibacillaceae,C7,-0.004557518203392583
3,C1,Enterobacteriaceae,-4.992437340942182e-4
3,C2,Enterobacteriaceae,1.788145230833642e-5
3,C3,Enterobacteriaceae,-4.457203882478332e-4
3,C4,Enterobacteriaceae,-2.2236644090678948e-4
3,C5,Enterobacteriaceae,-6.504591849883067e-4
3,C6,Enterobacteriaceae,-0.00012193054622298977
3,C7,Enterobacteriaceae,1.9907566924047462e-4
3,Enterobacteriaceae,Enterobacteriaceae,-4.512903406101639e-7
3,Lactobacillaceae,Enterobacteriaceae,4.7359699803543485e-4
3,Paenibacillaceae,Enterobacteriaceae,-1.1667038636969491e-4
3,C1,Lactobacillaceae,0.10756484126165843
3,C2,Lactobacillaceae,-0.022658298481264865
3,C3,Lactobacillaceae,0.14775905912450188
3,C4,Lactobacillaceae,-0.02288608568905259
3,C5,Lactobacillaceae,-0.019531165259857323
3,C6,Lactobacillaceae,0.037961400271715975
3,C7,Lactobacillaceae,-0.03456442596220871
3,Enterobacteriaceae,Lactobacillaceae,-1.444095188680183e-4
3,Lactobacillaceae,Lactobacillaceae,-0.16573165239902005
3,Paenibacillaceae,Lactobacillaceae,0.0737724213414936
3,C1,Paenibacillaceae,0.1032668887989426
3,C2,Paenibacillaceae,0.008842819086689255
3,C3,Paenibacillaceae,0.06365181616828315
3,C4,Paenibacillaceae,0.06995196250977301
3,C5,Paenibacillaceae,0.1875434362215254
3,C6,Paenibacillaceae,0.01763417460721246
3,C7,Paenibacillaceae,-0.042567009579237126
3,Enterobacteriaceae,Paenibacillaceae,1.7710920157583036e-4
3,Lactobacillaceae,Paenibacillaceae,-0.07589411103665716
3,Paenibacillaceae,Paenibacillaceae,0.00568499495185119
4,C1,C1,0.18296042845122806
4,C2,C1,0.1758543954085072
4,C3,C1,-0.17492338140982625
4,C4,C1,0.07263152025594403
4,C5,C1,0.19895484369414357
4,C6,C1,-0.07010943083276815
4,C7,C1,-0.03248559564237131
4,Enterobacteriaceae,C1,3.403177696046002e-5
4,Lactobacillaceae,C1,0.02585319428805795
4,Paenibacillaceae,C1,-0.13421263866887673
4,C1,C2,-0.031714372132424964
4,C2,C2,0.01757993242512273
4,C3,C2,-0.06078460625291143
4,C4,C2,-0.026519220692958867
4,C5,C2,-0.06761701351142627
4,C6,C2,-0.02059759860568569
4,C7,C2,0.017243103018096735
4,Enterobacteriaceae,C2,-6.903636826581078e-5
4,Lactobacillaceae,C2,0.041279647022419166
4,Paenibacillaceae,C2,-0.019466451610643306
4,C1,C3,0.4411004747392599
4,C2,C3,0.20825318913674773
4,C3,C3,-0.011955785982563367
4,C4,C3,0.17747365008470858
4,C5,C3,0.5015479214957788
4,C6,C3,-0.029159656292303146
4,C7,C3,-0.12298096767880119
4,Enterobacteriaceae,C3,1.800627610862521e-4
4,Lactobacillaceae,C3,-0.18237419292624518
4,Paenibacillaceae,C3,-0.10436599564103562
4,C1,C4,0.09677418320714344
4,C2,C4,0.10472938758806513
4,C3,C4,-0.10905267931861556
4,C4,C4,0.02202617088111665
4,C5,C4,0.06540421290453244
4,C6,C4,-0.0437086873144326
4,C7,C4,-0.01148933194390745
4,Enterobacteriaceae,C4,-5.094755714172227e-5
4,Lactobacillaceae,C4,0.019414002827220646
4,Paenibacillaceae,C4,-0.07570887024365099
4,C1,C5,0.034566701208882646
4,C2,C5,0.1828572832406872
4,C3,C5,-0.30597668420209395
4,C4,C5,0.0056218420605715
4,C5,C5,-1.1712749328828997e-4
4,C6,C5,-0.10511199270640566
4,C7,C5,0.028202935870292278
4,Enterobacteriaceae,C5,-1.0911425285328106e-4
4,Lactobacillaceae,C5,0.17673351321050093
4,Paenibacillaceae,C5,-0.17497987738231202
4,C1,C6,0.14026257966877884
4,C2,C6,0.06346881538139626
4,C3,C6,0.00191510001131732
4,C4,C6,0.05472553413522306
4,C5,C6,0.15573064917308743
4,C6,C6,-0.007448944011810858
4,C7,C6,-0.03935445805039667
4,Enterobacteriaceae,C6,5.198517504566308e-5
4,Lactobacillaceae,C6,-0.06196441855820064
4,Paenibacillaceae,C6,-0.0296520790370824
4,C1,C7,-0.10979759171273444
4,C2,C7,-0.0806699303275442
4,C3,C7,0.05661466830374113
4,C4,C7,-0.04096848346980828
4,C5,C7,-0.11495779917341835
4,C6,C7,0.0257207817488711
4,C7,C7,0.024035808277803113
4,Enterobacteriaceae,C7,-2.017416169119679e-5
4,Lactobacillaceae,C7,0.01401594530823731
4,Paenibacillaceae,C7,0.053938650813432854
4,C1,Enterobacteriaceae,-3.721316647523752e-4
4,C2,Enterobacteriaceae,-1.4262060564325673e-5
4,C3,Enterobacteriaceae,-2.7379779373382725e-4
4,C4,Enterobacteriaceae,-1.488097621472358e-4
4,C5,Enterobacteriaceae,-4.5195454975979115e-4
4,C6,Enterobacteriaceae,-6.771910155951054e-5
4,C7,Enterobacteriaceae,1.4204564073882174e-4
4,Enterobacteriaceae,Enterobacteriaceae,-2.989688979708532e-7
4,Lactobacillaceae,Enterobacteriaceae,3.413841428723909e-4
4,Paenibacillaceae,Enterobacteriaceae,-6.955755378712153e-5
4,C1,Lactobacillaceae,0.07233289519324552
4,C2,Lactobacillaceae,-0.01879602650059496
4,C3,Lactobacillaceae,0.10191891981875895
4,C4,Lactobacillaceae,-0.023599159840780374
4,C5,Lactobacillaceae,-0.026724869730636
4,C6,Lactobacillaceae,0.024577346364393213
4,C7,Lactobacillaceae,-0.023944785085106224
4,Enterobacteriaceae,Lactobacillaceae,-9.972508972273109e-5
4,Lactobacillaceae,Lactobacillaceae,-0.12797140821379846
4,Paenibacillaceae,Lactobacillaceae,0.05924325912686115
4,C1,Paenibacillaceae,0.08803302004656638
4,C2,Paenibacillaceae,0.01967945072696154
4,C3,Paenibacillaceae,0.037070463055178374
4,C4,Paenibacillaceae,0.055199905767463996
4,C5,Paenibacillaceae,0.1449634625615099
4,C6,Paenibacillaceae,0.009717251122507166
4,C7,Paenibacillaceae,-0.03191432609857505
4,Enterobacteriaceae,Paenibacillaceae,1.0706336406163357e-4
4,Lactobacillaceae,Paenibacillaceae,-0.04564467324080992
4,Paenibacillaceae,Paenibacillaceae,-0.008471431701433328
5,C1,C1,0.08749768034945907
5,C2,C1,0.13782787314758677
5,C3,C1,-0.3199221210920632
5,C4,C1,-0.03904549415031483
5,C5,C1,0.04689258668953556
5,C6,C1,-0.14873497611244504
5,C7,C1,-0.026895710441899263
5,Enterobacteriaceae,C1,-6.189935734782397e-4
5,Lactobacillaceae,C1,0.02371192286861025
5,Paenibacillaceae,C1,0.07449420791563291
5,C1,C2,-0.04464649560004084
5,C2,C2,0.01317836446210541
5,C3,C2,-0.10826872099416314
5,C4,C2,-0.0532750168508157
5,C5,C2,-0.09082219642687972
5,C6,C2,-0.04720753637583945
5,C7,C2,0.013385163432193457
5,Enterobacteriaceae,C2,-2.7068964955538665e-4
5,Lactobacillaceae,C2,0.033977148962100384
5,Paenibacillaceae,C2,0.04471193994988169
5,C1,C3,0.30823860469211106
5,C2,C3,0.16481472065031352
5,C3,C3,-0.1470674700095194
5,C4,C3,0.06800864025922819
5,C5,C3,0.3147199031138896
5,C6,C3,-0.09394834443532905
5,C7,C3,-0.098869202234184
5,Enterobacteriaceae,C3,-3.3420359500117754e-4
5,Lactobacillaceae,C3,-0.1425350486276401
5,Paenibacillaceae,C3,0.056603426525121306
5,C1,C4,0.05017854366188671
5,C2,C4,0.08270870309844734
5,C3,C4,-0.17287258599115343
5,C4,C4,-0.02833874681874822
5,C5,C4,-8.430342568517675e-4
5,C6,C4,-0.07906907271327165
5,C7,C4,-0.009772649175917046
5,Enterobacteriaceae,C4,-3.395857883473523e-4
5,Lactobacillaceae,C4,0.01719914971457053
5,Paenibacillaceae,C4,0.027410436995882952
5,C1,C5,-0.012747898802195182
5,C2,C5,0.14457738852394345
5,C3,C5,-0.3724557717759675
5,C4,C5,-0.0642294057806605
5,C5,C5,-0.07931612023658931
5,C6,C5,-0.14997321428834837
5,C7,C5,0.021525757061112497
5,Enterobacteriaceae,C5,-5.354829136508927e-4
5,Lactobacillaceae,C5,0.14318947295401974
5,Paenibacillaceae,C5,-0.008255036822167754
5,C1,C6,0.10252153541298456
5,C2,C6,0.05059657755797309
5,C3,C6,-0.02993969006495493
5,C4,C6,0.02701613731433278
5,C5,C6,0.1047801052923879
5,C6,C6,-0.022121252202245804
5,C7,C6,-0.031658756856225816
5,Enterobacteriaceae,C6,-6.063981019987244e-5
5,Lactobacillaceae,C6,-0.04849886733111474
5,Paenibacillaceae,C6,0.009445637774076412
5,C1,C7,-0.060687488746274956
5,C2,C7,-0.06305014730717552
5,C3,C7,0.1264669433895485
5,C4,C7,0.011172389239705172
5,C5,C7,-0.0411884469993863
5,C6,C7,0.0623211018173334
5,C7,C7,0.01950446655235827
5,Enterobacteriaceae,C7,2.8071014445416867e-4
5,Lactobacillaceae,C7,0.009986492262206728
5,Paenibacillaceae,C7,-0.03770967955580378
5,C1,Enterobacteriaceae,-2.1399318402058818e-4
5,C2,Enterobacteriaceae,-4.659403400438607e-6
5,C3,Enterobacteriaceae,6.637049408203514e-6
5,C4,Enterobacteriaceae,4.896002644336986e-6
5,C5,Enterobacteriaceae,-2.1915856772118875e-4
5,C6,Enterobacteriaceae,6.134052315375794e-5
5,C7,Enterobacteriaceae,1.126421917360766e-4
5,Enterobacteriaceae,Enterobacteriaceae,6.608249627623832e-7
5,Lactobacillaceae,Enterobacteriaceae,2.7200999992407266e-4
5,Paenibacillaceae,Enterobacteriaceae,-2.62471038500338e-4
5,C1,Lactobacillaceae,0.03988252703144258
5,C2,Lactobacillaceae,-0.015993111756089824
5,C3,Lactobacillaceae,0.029526430986449158
5,C4,Lactobacillaceae,-0.046752514574718435
5,C5,Lactobacillaceae,-0.05330490258465705
5,C6,Lactobacillaceae,-0.006938637647432209
5,C7,Lactobacillaceae,-0.019160078373150757
5,Enterobacteriaceae,Lactobacillaceae,-2.7435828510561895e-4
5,Lactobacillaceae,Lactobacillaceae,-0.10147609650074925
5,Paenibacillaceae,Lactobacillaceae,0.09677283849115208
5,C1,Paenibacillaceae,0.0590561475674716
5,C2,Paenibacillaceae,0.014013495811302523
5,C3,Paenibacillaceae,0.005465065357346766
5,C4,Paenibacillaceae,0.03005126802432499
5,C5,Paenibacillaceae,0.09985039606012655
5,C6,Paenibacillaceae,-0.0045590364672324635
5,C7,Paenibacillaceae,-0.024991952109870142
5,Enterobacteriaceae,Paenibacillaceae,-3.230156927067571e-5
5,Lactobacillaceae,Paenibacillaceae,-0.03718757038300531
5,Paenibacillaceae,Paenibacillaceae,0.011662405259556672
6,C1,C1,0.014381057538782983
6,C2,C1,0.12569848962790023
6,C3,C1,-0.36316016279281044
6,C4,C1,-0.08029353658367068
6,C5,C1,-0.009891165611235927
6,C6,C1,-0.16505727629144906
6,C7,C1,-0.009038699041662124
6,Enterobacteriaceae,C1,-0.00988035924463815
6,Lactobacillaceae,C1,0.1783728874319672
6,Paenibacillaceae,C1,0.198371577501208
6,C1,C2,-0.06019561025683919
6,C2,C2,0.015243855750742203
6,C3,C2,-0.12822888795714463
6,C4,C2,-0.06310240531124776
6,C5,C2,-0.09465576681671507
6,C6,C2,-0.05549215969633484
6,C7,C2,0.01642939404984239
6,Enterobacteriaceae,C2,-0.0038591592026251593
6,Lactobacillaceae,C2,0.08938266843021633
6,Paenibacillaceae,C2,0.08995210638426795
6,C1,C3,0.22272686528240146
6,C2,C3,0.14342628597409865
6,C3,C3,-0.1781221675047437
6,C4,C3,0.029022753212767316
6,C5,C3,0.23334512582253483
6,C6,C3,-0.10192355839165881
6,C7,C3,-0.0745630880799388
6,Enterobacteriaceae,C3,-0.005684727182007617
6,Lactobacillaceae,C3,-0.026481628999632335
6,Paenibacillaceae,C3,0.12591481240131822
6,C1,C4,0.020536524961312724
6,C2,C4,0.07282427508185281
6,C3,C4,-0.1790798531613535
6,C4,C4,-0.04095876461414364
6,C5,C4,-0.018484651044623924
6,C6,C4,-0.08081871812156295
6,C7,C4,-0.0033131142865075783
6,Enterobacteriaceae,C4,-0.0037052143500070204
6,Lactobacillaceae,C4,0.07240215980549274
6,Paenibacillaceae,C4,0.07269683339590331
6,C1,C5,-0.04354120920374522
6,C2,C5,0.1264829113802934
6,C3,C5,-0.3646088008084211
6,C4,C5,-0.08047819841827884
6,C5,C5,-0.09356783906511831
6,C6,C5,-0.14813367290082885
6,C7,C5,0.02537443422807649
6,Enterobacteriaceae,C5,-0.005763662748957767
6,Lactobacillaceae,C5,0.20913273632456078
6,Paenibacillaceae,C5,0.07069565828271035
6,C1,C6,0.08376939289059
6,C2,C6,0.04240344848959069
6,C3,C6,-0.027457271001361278
6,C4,C6,0.02119461212480211
6,C5,C6,0.08574001276781923
6,C6,C6,-0.019511671898333614
6,C7,C6,-0.02601304865588221
6,Enterobacteriaceae,C6,-3.265496939648004e-4
6,Lactobacillaceae,C6,-0.03533213894616804
6,Paenibacillaceae,C6,0.01196481128756338
6,C1,C7,-0.018322992140514076
6,C2,C7,-0.05844122044371627
6,C3,C7,0.15843314690815538
6,C4,C7,0.035532966586441755
6,C5,C7,-0.007430285052271006
6,C6,C7,0.07448625418548893
6,C7,C7,0.00885254219904064
6,Enterobacteriaceae,C7,0.005336065437383929
6,Lactobacillaceae,C7,-0.0778966570600126
6,Paenibacillaceae,C7,-0.10559378179146736
6,C1,Enterobacteriaceae,0.0010132181624023262
6,C2,Enterobacteriaceae,-1.7140540522953996e-4
6,C3,Enterobacteriaceae,0.001867227356558491
6,C4,Enterobacteriaceae,9.352804414623395e-4
6,C5,Enterobacteriaceae,7.641535577445998e-4
6,C6,Enterobacteriaceae,8.29661708586163e-4
6,C7,Enterobacteriaceae,-1.9265103234426324e-4
6,Enterobacteriaceae,Enterobacteriaceae,1.5849674009150178e-4
6,Lactobacillaceae,Enterobacteriaceae,-0.0022789254103725534
6,Paenibacillaceae,Enterobacteriaceae,-0.002456921760919883
6,C1,Lactobacillaceae,-0.012713908727281118
6,C2,Lactobacillaceae,-0.0058199896926099315
6,C3,Lactobacillaceae,-0.04927077131789411
6,C4,Lactobacillaceae,-0.07544354164408922
6,C5,Lactobacillaceae,-0.08154262089574217
6,C6,Lactobacillaceae,-0.03688731996695956
6,C7,Lactobacillaceae,-0.005136763834523072
6,Enterobacteriaceae,Lactobacillaceae,-0.006851576382570424
6,Lactobacillaceae,Lactobacillaceae,0.02413682438871858
6,Paenibacillaceae,Lactobacillaceae,0.1755030336626092
6,C1,Paenibacillaceae,0.00690701869197351
6,C2,Paenibacillaceae,0.01873776712382029
6,C3,Paenibacillaceae,-0.0638059175647207
6,C4,Paenibacillaceae,-0.008886556540141014
6,C5,Paenibacillaceae,0.048458695791850706
6,C6,Paenibacillaceae,-0.032672313302592564
6,C7,Paenibacillaceae,-0.010905726817062065
6,Enterobacteriaceae,Paenibacillaceae,-0.006244579526152156
6,Lactobacillaceae,Paenibacillaceae,0.07161297889151438
6,Paenibacillaceae,Paenibacillaceae,0.09925551510291394
7,C1,C1,-0.028821996417672486
7,C2,C1,0.09772520069810084
7,C3,C1,-0.36885709362704433
7,C4,C1,-0.1028603609085396
7,C5,C1,-0.045868358076686704
7,C6,C1,-0.16644653897030184
7,C7,C1,0.00227642356909575
7,Enterobacteriaceae,C1,-0.012036516296259419
7,Lactobacillaceae,C1,0.11294774402787278
7,Paenibacillaceae,C1,0.19760908543646372
7,C1,C2,-0.07116665954996136
7,C2,C2,0.008356995898962534
7,C3,C2,-0.13759057228979538
7,C4,C2,-0.07034264922062769
7,C5,C2,-0.09887025559176514
7,C6,C2,-0.05958530379985521
7,C7,C2,0.01884604828689095
7,Enterobacteriaceae,C2,-0.00501749136590959
7,Lactobacillaceae,C2,0.05745741129884804
7,Paenibacillaceae,C2,0.09031454579551443
7,C1,C3,0.17113359502148048
7,C2,C3,0.11805688161020855
7,C3,C3,-0.17966329710708837
