window,species_i,species_j,strength
3,Enterobacteriaceae,Enterobacteriaceae,-0.02648430531316972
3,Enterococcaceae,Enterobacteriaceae,-0.008382195469445344
3,Lactobacillaceae,Enterobacteriaceae,0.0040765461249224165
3,Bacillaceae,Enterococcaceae,0.005148041699778099
3,Enterobacteriaceae,Enterococcaceae,0.004490282418507367
3,Enterococcaceae,Enterococcaceae,-0.0030222370126589703
3,Lactobacillaceae,Enterococcaceae,-0.0010946753952900774
3,Bacillaceae,Lactobacillaceae,0.00252476677169709
3,Enterobacteriaceae,Lactobacillaceae,0.005023143420665
3,Enterococcaceae,Lactobacillaceae,0.0015553425526512656
3,Lactobacillaceae,Lactobacillaceae,-7.750073725921167e-4
4,Bacillaceae,Bacillaceae,-0.006189129638371133
4,Enterobacteriaceae,Bacillaceae,-0.013065919634627924
4,Enterococcaceae,Bacillaceae,-0.0041902913638128675
4,Lactobacillaceae,Bacillaceae,0.0018519657741823065
4,Bacillaceae,Enterobacteriaceae,-0.011117915651143355
4,Enterobacteriaceae,Enterobacteriaceae,-0.02630210405823849
4,Enterococcaceae,Enterobacteriaceae,-0.01541752549439644
4,Lactobacillaceae,Enterobacteriaceae,0.0045216499837882175
4,Bacillaceae,Enterococcaceae,0.0034495305746920285
4,Enterobacteriaceae,Enterococcaceae,0.0013428734046153402
4,Enterococcaceae,Enterococcaceae,-0.005650653587862417
4,Lactobacillaceae,Enterococcaceae,-2.984676571404196e-4
4,Bacillaceae,Lactobacillaceae,0.0018995535127419529
4,Enterobacteriaceae,Lactobacillaceae,0.00385912184205321
4,Enterococcaceae,Lactobacillaceae,0.0013938599336466248
4,Lactobacillaceae,Lactobacillaceae,-6.110007533993848e-4
5,Bacillaceae,Bacillaceae,-0.004887378157787985
5,Enterobacteriaceae,Bacillaceae,-0.009918887392377208
5,Enterococcaceae,Bacillaceae,-0.002879263282146355
5,Lactobacillaceae,Bacillaceae,0.0014274422750193588
5,Bacillaceae,Enterobacteriaceae,-0.008829965878881262
5,Enterobacteriaceae,Enterobacteriaceae,-0.020867763843135215
5,Enterococcaceae,Enterobacteriaceae,-0.01281798854474029
5,Lactobacillaceae,Enterobacteriaceae,0.003613242159439835
5,Bacillaceae,Enterococcaceae,0.003931956974467782
5,Enterobacteriaceae,Enterococcaceae,0.015405076230256325
5,Enterococcaceae,Enterococcaceae,0.007631964868822414
5,Lactobacillaceae,Enterococcaceae,-0.0015767734037463888
5,Bacillaceae,Lactobacillaceae,0.0014092287946954013
5,Enterobacteriaceae,Lactobacillaceae,0.0018264540612548878
5,Enterococcaceae,Lactobacillaceae,3.904488768920239e-5
5,Lactobacillaceae,Lactobacillaceae,-3.694189819510786e-4
6,Bacillaceae,Bacillaceae,-0.0028246042610836687
6,Enterobacteriaceae,Bacillaceae,-0.010309157817484748
6,Enterococcaceae,Bacillaceae,0.001728751599477753
6,Lactobacillaceae,Bacillaceae,9.351901040897862e-4
6,Bacillaceae,Enterobacteriaceae,-0.011588098396630114
6,Enterobacteriaceae,Enterobacteriaceae,-0.010832777644783936
6,Enterococcaceae,Enterobacteriaceae,-0.023381932766651008
6,Lactobacillaceae,Enterobacteriaceae,0.0038353665560083333
6,Bacillaceae,Enterococcaceae,-0.00284134428925259
6,Enterobacteriaceae,Enterococcaceae,0.021313671551487584
6,Enterococcaceae,Enterococcaceae,-0.010100689772235574
6,Lactobacillaceae,Enterococcaceae,-1.472178155570891e-4
6,Bacillaceae,Lactobacillaceae,0.0015863580941064203
6,Enterobacteriaceae,Lactobacillaceae,9.511714652839943e-4
6,Enterococcaceae,Lactobacillaceae,0.0011188559176736643
6,Lactobacillaceae,Lactobacillaceae,-3.853352090069428e-4
7,Bacillaceae,Bacillaceae,-0.006178825966090656
7,Enterobacteriaceae,Bacillaceae,-0.008743770802043813
7,Enterococcaceae,Bacillaceae,-0.0012220555864816444
7,Lactobacillaceae,Bacillaceae,0.001553392467279994
7,Bacillaceae,Enterobacteriaceae,8.928965185579626e-4
7,Enterobacteriaceae,Enterobacteriaceae,-0.012647546145469075
7,Enterococcaceae,Enterobacteriaceae,-0.014343919140331748
7,Lactobacillaceae,Enterobacteriaceae,0.0016321714635801744
7,Bacillaceae,Enterococcaceae,-0.0011489385082935589
7,Enterobacteriaceae,Enterococcaceae,0.01165820508424866
7,Enterococcaceae,Enterococcaceae,-0.00877248210421406
7,Lactobacillaceae,Enterococcaceae,1.9963971762670512e-4
7,Bacillaceae,Lactobacillaceae,0.0010276530670768062
7,Enterobacteriaceae,Lactobacillaceae,0.0012884675055650152
7,Enterococcaceae,Lactobacillaceae,9.847839718488329e-4
7,Lactobacillaceae,Lactobacillaceae,-3.237546049768517e-4
